AE 460 Experimental Design Lab


Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
#, ND, [in], [psia], [R], [slug/ft3], [slug/ft s], [RPM], [deg], [dpsi], [ft/s], ND, [Lbf], [Lbf], [in-Lbf]

1.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,-6.03094213539,0.05034915715,80.35332489014,51675.33203125000,-0.01463136738,-0.08869029963,-0.05935735364
2.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,-2.96442384172,0.05052604144,80.49434661865,51766.02343750000,-0.01529658957,-0.03123886925,-0.00612517433
3.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,0.00921183733,0.04945233001,79.63447570801,51213.03906250000,0.00105424900,0.04672222963,0.04971069583
4.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,3.04546071590,0.04748130220,78.03133392334,50182.05859375000,0.01438784904,0.09602314974,0.09847603685
5.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,5.98005185183,0.04591767438,76.73574066162,49348.85937500000,0.02545778258,0.14710242568,0.14479556761
6.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,9.03381004490,0.04408229514,75.18649291992,48352.53515625000,0.03158844414,0.20343330856,0.18611270003
7.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,11.96318796326,0.04295352452,74.21763610840,47729.46484375000,0.04048424827,0.24637065875,0.22085017339
8.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,14.97817455655,0.04177123732,73.18910217285,47068.01171875000,0.04499355869,0.27830862201,0.25487001449
9.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,17.98242082987,0.04247565935,73.80364227295,47463.22265625000,0.07562132203,0.25816592165,0.23921169836
10.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,21.00432653653,0.04658203885,77.28887176514,49704.57812500000,0.10211317327,0.25625739715,0.21388957544
11.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,23.93546493936,0.04550412397,76.38940429688,49126.13281250000,0.12241213346,0.24663392715,0.18686349789
12.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,1050.00000000000,26.99692013430,0.04435295826,75.41696166992,48500.75000000000,0.13382058610,0.26056495582,0.19231862690
